from_label_id,from_label,from_token_text,from_token_stanza_pos,from_token_stanza_dep,from_token_ckip_pos,to_label_id,to_label,to_token_text,to_token_stanza_pos,to_token_stanza_dep,to_token_ckip_pos,relation_label,direction
Rlihv_NrW_,OPINION_OPR,強調,VERB,root,VE,H4gQ14TMAQ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
KVQsrMWaNp,OPINION_OPR,感謝,VERB,advcl,VK,QyNIJwHHSR,OPINION_SEG,肯定,NOUN,obj,VK,OPR->SEG,right
My-9GZI5z6,OPINION_OPR,強調,VERB,root,VE,XxZvxhaK1u,OPINION_SRC,洋,PART,nsubj,VC,OPR->SRC,left
My-9GZI5z6,OPINION_OPR,強調,VERB,root,VE,3xcGkfG4aJ,OPINION_SEG,出發,VERB,ccomp,VA,OPR->SEG,right
My-9GZI5z6,OPINION_OPR,強調,VERB,root,VE,3xcGkfG4aJ,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
CQer9IefEL,OPINION_OPR,強調,VERB,root,VE,I0ZQSHZzF0,OPINION_SRC,基進,PROPN,nsubj,Nb,OPR->SRC,left
CQer9IefEL,OPINION_OPR,強調,VERB,root,VE,d5PIIuDCym,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
CQer9IefEL,OPINION_OPR,強調,VERB,root,VE,d5PIIuDCym,OPINION_SEG,沒有,VERB,ccomp,VJ,OPR->SEG,right
T7srQ39oMF,OPINION_OPR,表示,VERB,root,VE,m63fzri3uU,OPINION_SRC,基進,PROPN,nsubj,Nb,OPR->SRC,left
T7srQ39oMF,OPINION_OPR,表示,VERB,root,VE,p0tPZK3906,OPINION_SEG,讓,VERB,parataxis,VL,OPR->SEG,right
T7srQ39oMF,OPINION_OPR,表示,VERB,root,VE,p0tPZK3906,OPINION_SEG,持續,VERB,ccomp,VL,OPR->SEG,right
T7srQ39oMF,OPINION_OPR,表示,VERB,root,VE,p0tPZK3906,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
jmu3t8-kR_,OPINION_OPR,表示,VERB,root,VE,d2LQ9AmGSA,OPINION_SRC,基進,PROPN,nsubj,Nb,OPR->SRC,left
jmu3t8-kR_,OPINION_OPR,表示,VERB,root,VE,2047ZEpfOr,OPINION_SEG,換,VERB,ccomp,VC,OPR->SEG,right
jmu3t8-kR_,OPINION_OPR,表示,VERB,root,VE,2047ZEpfOr,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
f2gayYzs_o,OPINION_OPR,表示,VERB,advcl,VE,0_-qtrrSbr,OPINION_SRC,今,NOUN,nmod:tmod,Nd,OPR->SRC,left
f2gayYzs_o,OPINION_OPR,表示,VERB,advcl,VE,aoHfSsfAzz,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
kLd6QvO5QU,OPINION_OPR,建議,VERB,root,VE,mB_GfQ6eox,OPINION_SRC,立委,NOUN,nsubj,Na,OPR->SRC,left
kLd6QvO5QU,OPINION_OPR,建議,VERB,root,VE,iiOmt-QEce,OPINION_SEG,拒絕,VERB,parataxis,VF,OPR->SEG,right
kLd6QvO5QU,OPINION_OPR,建議,VERB,root,VE,iiOmt-QEce,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
OaFhZ8ecRp,OPINION_OPR,表示,VERB,root,VE,CsphfHwRcK,OPINION_SRC,立委,NOUN,nsubj,Na,OPR->SRC,left
OaFhZ8ecRp,OPINION_OPR,表示,VERB,root,VE,MsG8ry2AD8,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
OaFhZ8ecRp,OPINION_OPR,表示,VERB,root,VE,MsG8ry2AD8,OPINION_SEG,認為,VERB,parataxis,VE,OPR->SEG,right
OaFhZ8ecRp,OPINION_OPR,表示,VERB,root,VE,MsG8ry2AD8,OPINION_SEG,就是,VERB,ccomp,Cbb,OPR->SEG,right
OaFhZ8ecRp,OPINION_OPR,表示,VERB,root,VE,MsG8ry2AD8,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
pvzCSV7nfZ,OPINION_OPR,強調,VERB,root,VE,USXU-noiIh,OPINION_SRC,郭,PROPN,nsubj,Nb,OPR->SRC,left
pvzCSV7nfZ,OPINION_OPR,強調,VERB,root,VE,USXU-noiIh,OPINION_SRC,文,PART,nsubj,Na,OPR->SRC,left
pvzCSV7nfZ,OPINION_OPR,強調,VERB,root,VE,iKG5bmZcfT,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
pvzCSV7nfZ,OPINION_OPR,強調,VERB,root,VE,iKG5bmZcfT,OPINION_SEG,符合,VERB,ccomp,VJ,OPR->SEG,right
pvzCSV7nfZ,OPINION_OPR,強調,VERB,root,VE,iKG5bmZcfT,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
57VDDuJjf6,OPINION_OPR,認為,VERB,advcl,VE,hgxUnybC7B,OPINION_SRC,邱,PROPN,nsubj,Nb,OPR->SRC,left
92xQ2eIMsq,OPINION_OPR,說,VERB,root,VE,PRrNlNAC5I,OPINION_SRC,邱,PROPN,nsubj,Nb,OPR->SRC,left
92xQ2eIMsq,OPINION_OPR,說,VERB,root,VE,3ux-dB_U3H,OPINION_SEG,沒有,VERB,ccomp,VJ,OPR->SEG,right
92xQ2eIMsq,OPINION_OPR,說,VERB,root,VE,3ux-dB_U3H,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
92xQ2eIMsq,OPINION_OPR,說,VERB,root,VE,3ux-dB_U3H,OPINION_SEG,共享,VERB,ccomp,VJ,OPR->SEG,right
92xQ2eIMsq,OPINION_OPR,說,VERB,root,VE,3ux-dB_U3H,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
3v9xgkN4TM,OPINION_OPR,直言,VERB,advcl,VE,Z1ZstScWqf,OPINION_SRC,邱,PROPN,nsubj,Nb,OPR->SRC,left
WQjRYKrcU_,OPINION_OPR,表示,VERB,advcl,VE,it_mY5rLFM,OPINION_SRC,院長,NOUN,nsubj,Na,OPR->SRC,left
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,2wL87AwhLw,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,税,VERB,ccomp,Na,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,大,ADJ,parataxis,VJ,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,導致,VERB,parataxis,VL,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,產生,VERB,parataxis,VHC,OPR->SEG,right
n2qLCF4tkv,OPINION_OPR,宣稱,VERB,root,VE,wm8NcAhsUS,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
-w8ZFVv7YV,OPINION_OPR,表態,VERB,advcl,VA,Qm4op9Ji0-;z73VeOjGbj,OPINION_SRC;Coreference,議員,NOUN,nsubj,Na,OPR->SRC,left
IngNY4u1eK,OPINION_OPR,建議,VERB,root,VE,uSHdkyecLi;ehTqe-DTXv,OPINION_SRC;Pronoun,她,PRON,nsubj,Nh,OPR->SRC,left
IngNY4u1eK,OPINION_OPR,建議,VERB,root,VE,eO2wJVQMzw,OPINION_SEG,發現金,PROPN,obl,VE,OPR->SEG,right
IngNY4u1eK,OPINION_OPR,建議,VERB,root,VE,eO2wJVQMzw,OPINION_SEG,改善,VERB,xcomp,VC,OPR->SEG,right
IngNY4u1eK,OPINION_OPR,建議,VERB,root,VE,eO2wJVQMzw,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
rxjtV9bAZD,OPINION_OPR,強調,VERB,advcl,VE,79KjE1xhG8,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
BCS98bDExQ,OPINION_OPR,強調,VERB,root,VE,k19oa948jo,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
BCS98bDExQ,OPINION_OPR,強調,VERB,root,VE,6MdBzmtfE_,OPINION_SEG,追加,VERB,ccomp,VC,OPR->SEG,right
BCS98bDExQ,OPINION_OPR,強調,VERB,root,VE,6MdBzmtfE_,OPINION_SEG,溝通,VERB,ccomp,VC,OPR->SEG,right
BCS98bDExQ,OPINION_OPR,強調,VERB,root,VE,6MdBzmtfE_,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
Vmn-QOC37A,OPINION_OPR,強調,VERB,root,VE,KZxCg9uZGU,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
Vmn-QOC37A,OPINION_OPR,強調,VERB,root,VE,eOM6Boz8Oq,OPINION_SEG,多達,VERB,parataxis,VJ,OPR->SEG,right
Vmn-QOC37A,OPINION_OPR,強調,VERB,root,VE,eOM6Boz8Oq,OPINION_SEG,強調,VERB,parataxis,VE,OPR->SEG,right
Vmn-QOC37A,OPINION_OPR,強調,VERB,root,VE,eOM6Boz8Oq,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
Vmn-QOC37A,OPINION_OPR,強調,VERB,root,VE,eOM6Boz8Oq,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
anzuFrh6aH,OPINION_OPR,強調,VERB,root,VE,i1cCBrQmcw,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
anzuFrh6aH,OPINION_OPR,強調,VERB,root,VE,-WzwnS_4gt,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
anzuFrh6aH,OPINION_OPR,強調,VERB,root,VE,-WzwnS_4gt,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
tim213xzM7,OPINION_OPR,反問,VERB,parataxis,VE,2QT8KcHE1J;UO6mPn_slh,OPINION_SRC;Pronoun,她,PRON,nsubj,Nh,OPR->SRC,left
tim213xzM7,OPINION_OPR,反問,VERB,parataxis,VE,78r38fCJoq,OPINION_SEG,罵,VERB,ccomp,VC,OPR->SEG,right
Q_tYyLZ3WT,OPINION_OPR,表示,VERB,root,VE,FEknNieTUp,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
Q_tYyLZ3WT,OPINION_OPR,表示,VERB,root,VE,FEknNieTUp,OPINION_SRC,農今,NOUN,advmod,Na,OPR->SRC,left
Q_tYyLZ3WT,OPINION_OPR,表示,VERB,root,VE,EeF4cuYCFX,OPINION_SEG,是否,VERB,parataxis,D,OPR->SEG,right
dS_3EsqKRz,OPINION_OPR,強調,VERB,root,VE,OXGnCJ0k0z,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
dS_3EsqKRz,OPINION_OPR,強調,VERB,root,VE,OXGnCJ0k0z,OPINION_SEG,支持,VERB,ccomp,VC,OPR->SEG,right
dS_3EsqKRz,OPINION_OPR,強調,VERB,root,VE,OXGnCJ0k0z,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
l-aBH_QqiF,OPINION_OPR,表示,VERB,parataxis,VE,TzsCt0Bfkm;KHBrAMa1tr,OPINION_SRC;Pronoun,她,PRON,nsubj,Nh,OPR->SRC,left
l-aBH_QqiF,OPINION_OPR,表示,VERB,parataxis,VE,LWjrz9O7ud,OPINION_SEG,稱,VERB,ccomp,VE,OPR->SEG,right
92Z0l0iX_Y,OPINION_OPR,說,VERB,parataxis,VE,1eDsqSuQNW,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
92Z0l0iX_Y,OPINION_OPR,說,VERB,parataxis,VE,1eDsqSuQNW,OPINION_SRC,農笑,ADV,advmod,Na,OPR->SRC,left
92Z0l0iX_Y,OPINION_OPR,說,VERB,parataxis,VE,GDnQTH5RiV,OPINION_SEG,是否,VERB,ccomp,D,OPR->SEG,right
9k_9gZBKBk,OPINION_OPR,批評,VERB,parataxis,VC,k2adXYDXhr,OPINION_SEG,人,PART,obj,Na,OPR->SEG,right
9k_9gZBKBk,OPINION_OPR,批評,VERB,parataxis,VC,k2adXYDXhr,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
Rq63p4YpsU,OPINION_OPR,批評,VERB,root,VC,HWpsCR7JM5,OPINION_SRC,賴清德昨,PROPN,nsubj,Nb,OPR->SRC,left
Rq63p4YpsU,OPINION_OPR,批評,VERB,root,VC,ZNe3Qnygtt,OPINION_SEG,徵召,VERB,parataxis,VC,OPR->SEG,right
Rq63p4YpsU,OPINION_OPR,批評,VERB,root,VC,ZNe3Qnygtt,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
Rq63p4YpsU,OPINION_OPR,批評,VERB,root,VC,ZNe3Qnygtt,OPINION_SEG,破壞,VERB,ccomp,VC,OPR->SEG,right
YDH08FIYU8,OPINION_OPR,表示,VERB,parataxis,VE,K0fymtmtNq,OPINION_SRC,農,PART,nsubj,Na,OPR->SRC,left
YDH08FIYU8,OPINION_OPR,表示,VERB,parataxis,VE,lwmpjMnZ1K,OPINION_SEG,決定,NOUN,ccomp,Na,OPR->SEG,right
WTmHdWwVz1,OPINION_OPR,說,VERB,root,VE,sMLJQ6c9dK,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
WTmHdWwVz1,OPINION_OPR,說,VERB,root,VE,CbiIKavWeY,OPINION_SEG,投吳,VERB,ccomp,VC,OPR->SEG,right
WTmHdWwVz1,OPINION_OPR,說,VERB,root,VE,CbiIKavWeY,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
AQFJ90zt9j,OPINION_OPR,批評,VERB,root,VC,fjK8mo4s4k,OPINION_SRC,立委,NOUN,nsubj,Na,OPR->SRC,left
AQFJ90zt9j,OPINION_OPR,批評,VERB,root,VC,PtkUl822KX,OPINION_SEG,而是,VERB,parataxis,Cbb,OPR->SEG,right
bZOteLfy5v,OPINION_OPR,強調,VERB,parataxis,VE,KnlJ0knO8P,OPINION_SRC,無,VERB,advcl,VJ,OPR->SRC,left
bZOteLfy5v,OPINION_OPR,強調,VERB,parataxis,VE,FUumrPcdxY,OPINION_SEG,錯,ADJ,parataxis,VH,OPR->SEG,right
bZOteLfy5v,OPINION_OPR,強調,VERB,parataxis,VE,FUumrPcdxY,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
y9EEiZApfW,OPINION_OPR,說明,VERB,root,VE,x3ynODsLw6,OPINION_SRC,林,PROPN,nsubj,Nb,OPR->SRC,left
y9EEiZApfW,OPINION_OPR,說明,VERB,root,VE,x3ynODsLw6,OPINION_SRC,君,PART,nsubj,Na,OPR->SRC,left
y9EEiZApfW,OPINION_OPR,說明,VERB,root,VE,TOQNorGOB-,OPINION_SEG,用,VERB,parataxis,VC,OPR->SEG,right
y9EEiZApfW,OPINION_OPR,說明,VERB,root,VE,TOQNorGOB-,OPINION_SEG,代表,VERB,parataxis,VK,OPR->SEG,right
y9EEiZApfW,OPINION_OPR,說明,VERB,root,VE,TOQNorGOB-,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
lLggF0AfoX,OPINION_OPR,指出,VERB,root,VE,brdDmeOyl2,OPINION_SRC,林,PROPN,nsubj,Nb,OPR->SRC,left
lLggF0AfoX,OPINION_OPR,指出,VERB,root,VE,brdDmeOyl2,OPINION_SRC,君,PART,nsubj,Na,OPR->SRC,left
lLggF0AfoX,OPINION_OPR,指出,VERB,root,VE,nfQpd7i7zx,OPINION_SEG,加稅,VERB,ccomp,VC,OPR->SEG,right
lLggF0AfoX,OPINION_OPR,指出,VERB,root,VE,nfQpd7i7zx,OPINION_SEG,？,PUNCT,punct,QUESTIONCATEGORY,OPR->SEG,right
SEKPs50T4d,OPINION_SRC,君說,VERB,root,Na,SEKPs50T4d,OPINION_SRC,林,PROPN,nsubj,Nb,OPR->SRC,left
78_v_2sFYz,OPINION_OPR,君說,VERB,root,Na,SEKPs50T4d,OPINION_SRC,林,PROPN,nsubj,Nb,OPR->SRC,left
SEKPs50T4d,OPINION_SRC,君說,VERB,root,Na,SEKPs50T4d;78_v_2sFYz,OPINION_SRC;OPINION_OPR,君說,VERB,root,Na,OPR->SRC,right
78_v_2sFYz,OPINION_OPR,君說,VERB,root,Na,SEKPs50T4d;78_v_2sFYz,OPINION_SRC;OPINION_OPR,君說,VERB,root,Na,OPR->SRC,right
SEKPs50T4d,OPINION_SRC,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,認為,VERB,parataxis,VE,OPR->SEG,right
78_v_2sFYz,OPINION_OPR,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,認為,VERB,parataxis,VE,OPR->SEG,right
SEKPs50T4d,OPINION_SRC,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,是,VERB,parataxis,SHI,OPR->SEG,right
78_v_2sFYz,OPINION_OPR,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,是,VERB,parataxis,SHI,OPR->SEG,right
SEKPs50T4d,OPINION_SRC,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
78_v_2sFYz,OPINION_OPR,君說,VERB,root,Na,NSsyJ7NdNp,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
hgJaIO2My-,OPINION_OPR,表示,VERB,advcl,VE,TFu6bj4SXQ,OPINION_SRC,君接,VERB,advcl,Na,OPR->SRC,left
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,X-ugPvUcsM,OPINION_SRC,林,PROPN,nsubj,Nb,OPR->SRC,left
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,X-ugPvUcsM,OPINION_SRC,君,PART,nsubj,Na,OPR->SRC,left
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,rZmmJBq6DG,OPINION_SEG,沒錯,VERB,ccomp,VJ,OPR->SEG,right
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,rZmmJBq6DG,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,rZmmJBq6DG,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
IgxKDEb_8B,OPINION_OPR,認為,VERB,root,VE,rZmmJBq6DG,OPINION_SEG,？,PUNCT,punct,QUESTIONCATEGORY,OPR->SEG,right
X3oHNJ5f0_,OPINION_OPR,說,VERB,parataxis,VE,TQCh7mFJd-,OPINION_SRC,市長,NOUN,nsubj,Na,OPR->SRC,left
X3oHNJ5f0_,OPINION_OPR,說,VERB,parataxis,VE,TnaHENA_ve,OPINION_SEG,濟濟,VERB,ccomp,VH,OPR->SEG,right
X3oHNJ5f0_,OPINION_OPR,說,VERB,parataxis,VE,TnaHENA_ve,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,濟濟,VERB,parataxis,VH,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,重要,ADJ,parataxis,VH,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,重要,ADJ,parataxis,VH,OPR->SEG,right
TTSbPh3d23,OPINION_OPR,表示,VERB,root,VE,oqXkykwh-P,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
z2guPOH7ga,OPINION_OPR,強調,VERB,parataxis,VE,pEQKDJJd4m,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
z2guPOH7ga,OPINION_OPR,強調,VERB,parataxis,VE,pEQKDJJd4m,OPINION_SEG,謝謝,VERB,parataxis,VJ,OPR->SEG,right
2n3uXWfp41,OPINION_OPR,祝,VERB,advcl,VC,tZi3Il3ruP,OPINION_SEG,當選,VERB,ccomp,VG,OPR->SEG,right
A_DN1cqlOJ,OPINION_OPR,表示,VERB,parataxis,VE,oyihZPA0l2,OPINION_SRC,康,PROPN,nsubj,Nb,OPR->SRC,left
A_DN1cqlOJ,OPINION_OPR,表示,VERB,parataxis,VE,YbfoI-hpwy,OPINION_SEG,恢復,VERB,ccomp,VHC,OPR->SEG,right
6po4FZ9gQI,OPINION_OPR,說明,NOUN,advmod,VE,82P6TEE1xc,OPINION_SRC,議會,NOUN,nmod,Nc,OPR->SRC,left
_pF_JpnuaH,OPINION_OPR,指出,VERB,root,VE,vIBW94wiz3,OPINION_SRC,小野,PROPN,nsubj,Nb,OPR->SRC,left
_pF_JpnuaH,OPINION_OPR,指出,VERB,root,VE,aGKYJE9eEW,OPINION_SEG,祝,VERB,ccomp,VC,OPR->SEG,right
w2UFHmItK5,OPINION_OPR,感謝,VERB,advcl,VK,LD_5sadMIr,OPINION_SRC,康,PROPN,nsubj,Nb,OPR->SRC,left
w2UFHmItK5,OPINION_OPR,感謝,VERB,advcl,VK,V09NOkoChW,OPINION_SEG,關心,NOUN,obj,Nv,OPR->SEG,right
_pF_JpnuaH,OPINION_OPR,指出,VERB,root,VE,V09NOkoChW,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,,right
_pF_JpnuaH,OPINION_OPR,指出,VERB,root,VE,V09NOkoChW,OPINION_SEG,希望,VERB,ccomp,VK,,right
_pF_JpnuaH,OPINION_OPR,指出,VERB,root,VE,V09NOkoChW,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
tNIRDAB1ys,OPINION_OPR,指出,VERB,root,VE,oDTN2ZCZ_n,OPINION_SEG,希望,VERB,parataxis,VK,OPR->SEG,right
tNIRDAB1ys,OPINION_OPR,指出,VERB,root,VE,oDTN2ZCZ_n,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
tNIRDAB1ys,OPINION_OPR,指出,VERB,root,VE,oDTN2ZCZ_n,OPINION_SEG,期許,VERB,ccomp,VK,OPR->SEG,right
tNIRDAB1ys,OPINION_OPR,指出,VERB,root,VE,oDTN2ZCZ_n,OPINION_SEG,讓,VERB,ccomp,VL,OPR->SEG,right
tNIRDAB1ys,OPINION_OPR,指出,VERB,root,VE,oDTN2ZCZ_n,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
H4p0TJWBow,OPINION_OPR,表示,VERB,root,VE,Ig2OB0uv7a,OPINION_SEG,討論,VERB,ccomp,VE,OPR->SEG,right
HoT8pc6Z4n,OPINION_OPR,提議,VERB,advcl,VE,L5h7a9bU8S;8SWAzxNxHa,OPINION_SRC;Pronoun,他,PRON,nsubj,Nh,OPR->SRC,left
HoT8pc6Z4n,OPINION_OPR,提議,VERB,advcl,VE,9V1Q4awVt7,OPINION_SEG,做,VERB,xcomp,VC,OPR->SEG,right
H4p0TJWBow,OPINION_OPR,表示,VERB,root,VE,9V1Q4awVt7,OPINION_SEG,並非,VERB,ccomp,D,,right
H4p0TJWBow,OPINION_OPR,表示,VERB,root,VE,9V1Q4awVt7,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,,right
kUGahaD-fF,OPINION_OPR,表示,VERB,root,VE,XR5uK9WImC,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
kUGahaD-fF,OPINION_OPR,表示,VERB,root,VE,SLalxuD0wc,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
kUGahaD-fF,OPINION_OPR,表示,VERB,root,VE,SLalxuD0wc,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
R20Oj9zYp8,OPINION_OPR,說,VERB,root,VE,YjyiOjmzXR,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
R20Oj9zYp8,OPINION_OPR,說,VERB,root,VE,r4LmwF0oTv,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
R20Oj9zYp8,OPINION_OPR,說,VERB,root,VE,r4LmwF0oTv,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
1mI2hV72uc,OPINION_OPR,指出,VERB,root,VE,lpHem46ydZ,OPINION_SRC,吳,PROPN,nsubj,Nb,OPR->SRC,left
1mI2hV72uc,OPINION_OPR,指出,VERB,root,VE,R2lcMh-CyC,OPINION_SEG,希望,VERB,ccomp,VK,OPR->SEG,right
1mI2hV72uc,OPINION_OPR,指出,VERB,root,VE,R2lcMh-CyC,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
BEKhgZJc8-,OPINION_OPR,認為,VERB,parataxis,VE,6wHM6g5AQP,OPINION_SEG,人,NOUN,advcl,Na,,left
BEKhgZJc8-,OPINION_OPR,認為,VERB,parataxis,VE,wgSA-wLL2X;43c4lrx1fm,OPINION_SRC;Pronoun,她,PRON,nsubj,Nh,OPR->SRC,left
BEKhgZJc8-,OPINION_OPR,認為,VERB,parataxis,VE,ngBFbQ-RV6,OPINION_SEG,焦點,NOUN,ccomp,Na,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,O7BXKHpRQg,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,認為,VERB,ccomp,VE,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,說,VERB,ccomp,VE,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,是,VERB,ccomp,SHI,OPR->SEG,right
81Jf6oLZBf,OPINION_OPR,說,VERB,root,VE,MIusAaBETY,OPINION_SEG,。,PUNCT,punct,PERIODCATEGORY,OPR->SEG,right
zQ9yuhOEJG,OPINION_OPR,說,VERB,root,VE,jHcpR-9NbF,OPINION_SRC,高,PROPN,nsubj,Nb,OPR->SRC,left
zQ9yuhOEJG,OPINION_OPR,說,VERB,root,VE,Dr9vImwyvw,OPINION_SEG,說,VERB,ccomp,VE,OPR->SEG,right
zQ9yuhOEJG,OPINION_OPR,說,VERB,root,VE,Dr9vImwyvw,OPINION_SEG,，,PUNCT,punct,COMMACATEGORY,OPR->SEG,right
